t,X,Y,Z
8.610000000000000853e+01,-4.266152681912722677e+00,-6.790794461698451023e+00,1.536016261449432108e+01
8.610999999999999943e+01,-4.529734590902535274e+00,-7.278485308290691513e+00,1.526120721157431603e+01
8.612000000000000455e+01,-4.816253211384982968e+00,-7.799615398897335794e+00,1.520721160544783146e+01
8.612999999999999545e+01,-5.126747487848295926e+00,-8.354921797421454244e+00,1.520325423088413608e+01
8.614000000000000057e+01,-5.462201622555610037e+00,-8.944576188273021700e+00,1.525506383450380277e+01
8.615000000000000568e+01,-5.823487770351452930e+00,-9.567998942517219163e+00,1.536903592625946935e+01
8.615999999999999659e+01,-6.211294719267806741e+00,-1.022363612114712694e+01,1.555222023053503122e+01
8.617000000000000171e+01,-6.626040279403634159e+00,-1.090869808299720134e+01,1.581226553518869871e+01
8.618000000000000682e+01,-7.067765336712826141e+00,-1.161886161308165555e+01,1.615730490421871579e+01
8.618999999999999773e+01,-7.536008136282521974e+00,-1.234794261655446768e+01,1.659576087582681581e+01
8.620000000000000284e+01,-8.029658509414879575e+00,-1.308755393427922264e+01,1.713604768735715922e+01
8.621000000000000796e+01,-8.546793645441947973e+00,-1.382677310674766957e+01,1.778614682736928643e+01
8.621999999999999886e+01,-9.084499830744935167e+00,-1.455185797623829025e+01,1.855303486097619370e+01
8.623000000000000398e+01,-9.638688486217093399e+00,-1.524606322073010389e+01,1.944195050829332772e+01
8.623999999999999488e+01,-1.020391985557562542e+01,-1.588962648294896418e+01,2.045550362177104375e+01
8.625000000000000000e+01,-1.077325361136067272e+01,-1.646000534307598073e+01,2.159265397321557955e+01
8.626000000000000512e+01,-1.133815184702272383e+01,-1.693245078106325607e+01,2.284762337506920815e+01
8.626999999999999602e+01,-1.188846528537047931e+01,-1.728099216599665411e+01,2.420884879574307291e+01
8.628000000000000114e+01,-1.241253635206231110e+01,-1.747987594106960074e+01,2.565813084506320507e+01
8.629000000000000625e+01,-1.289745087935964563e+01,-1.750543982647244690e+01,2.717017016683368169e+01
8.629999999999999716e+01,-1.332946141584338839e+01,-1.733831706024417230e+01,2.871269795986907170e+01
8.631000000000000227e+01,-1.369458792081172227e+01,-1.696576120213425298e+01,3.024737842334031512e+01
8.632000000000000739e+01,-1.397937621373121608e+01,-1.638378362276901612e+01,3.173157734161254240e+01
8.632999999999999829e+01,-1.417176374643440084e+01,-1.559873514496652191e+01,3.312095228355190102e+01
8.634000000000000341e+01,-1.426197183517177258e+01,-1.462797388665629938e+01,3.437264622656949342e+01
8.635000000000000853e+01,-1.424332134426210672e+01,-1.349936401647786077e+01,3.544869918011706744e+01
8.635999999999999943e+01,-1.411286288709492887e+01,-1.224953884153292094e+01,3.631918455764372311e+01
8.637000000000000455e+01,-1.387172790277108803e+01,-1.092109726463405295e+01,3.696457406799041223e+01
8.637999999999999545e+01,-1.352514295286546897e+01,-9.559121339805052742e+00,3.737695324467805591e+01
8.639000000000000057e+01,-1.308209939597631610e+01,-8.207538403050385512e+00,3.755992480892986407e+01
8.640000000000000568e+01,-1.255472275092976986e+01,-6.905862834685677853e+00,3.752728904897365680e+01
8.640999999999999659e+01,-1.195742820796257178e+01,-5.686740833495449010e+00,3.730080706602023355e+01
8.642000000000000171e+01,-1.130597185309843056e+01,-4.574527932302604682e+00,3.690747795766677797e+01
8.643000000000000682e+01,-1.061650819566998649e+01,-3.584915657422919288e+00,3.637677431099032077e+01
8.643999999999999773e+01,-9.904746674468579926e+00,-2.725448354327620226e+00,3.573819893062429998e+01
8.645000000000000284e+01,-9.185270245181298421e+00,-1.996667736748206856e+00,3.501939072530640118e+01
8.646000000000000796e+01,-8.471046328926959745e+00,-1.393596194918616415e+00,3.424486466722439815e+01
8.646999999999999886e+01,-7.773131265019303626e+00,-9.073033200498883399e-01,3.343535394534776373e+01
8.648000000000000398e+01,-7.100548054005248133e+00,-5.263668376210608457e-01,3.260764816723554560e+01
8.648999999999999488e+01,-6.460304771108847710e+00,-2.381140587341330495e-01,3.177478990820670290e+01
8.650000000000000000e+01,-5.857516590641808740e+00,-2.959568405052334650e-02,3.094649333346323772e+01
8.651000000000000512e+01,-5.295595786559974094e+00,1.117080018016005372e-01,3.012966998452602496e+01
8.651999999999999602e+01,-4.776479035792223549e+00,1.974189966956964026e-01,2.932897639904828324e+01
8.653000000000000114e+01,-4.300867858238929031e+00,2.379881136080374826e-01,2.854732774940359974e+01
8.654000000000000625e+01,-3.868464660494431495e+00,2.425700043649900439e-01,2.778634655010383980e+01
8.654999999999999716e+01,-3.478192764912948931e+00,2.190043343772662132e-01,2.704673400843683950e+01
8.656000000000000227e+01,-3.128393617922174297e+00,1.738677341958096423e-01,2.632856392854824534e+01
8.657000000000000739e+01,-2.816998009984249762e+00,1.125689186850196422e-01,2.563150629375861911e+01
8.657999999999999829e+01,-2.541670711415596529e+00,3.946659378325483025e-02,2.495499108823776524e+01
8.659000000000000341e+01,-2.299929620100127803e+00,-4.200414701746785218e-02,2.429832383348895775e+01
8.660000000000000853e+01,-2.089241532098405241e+00,-1.292064547533565144e-01,2.366076371904512143e+01
8.660999999999999943e+01,-1.907097169555619365e+00,-2.201833356855638080e-01,2.304157383492825772e+01
8.662000000000000455e+01,-1.751068285109684153e+00,-3.135496363650723262e-01,2.244005135413097562e+01
8.662999999999999545e+01,-1.618849626219398319e+00,-4.083960378711126715e-01,2.185554386270236904e+01
8.664000000000000057e+01,-1.508288372973880076e+00,-5.042055248902307385e-01,2.128745655181205976e+01
8.665000000000000568e+01,-1.417403419755003835e+00,-6.007820519940512138e-01,2.073525373862340970e+01
8.665999999999999659e+01,-1.344396595621715207e+00,-6.981906838950453498e-01,2.019845718377842658e+01
8.667000000000000171e+01,-1.287657637061021543e+00,-7.967082440291950451e-01,1.967664290507455149e+01
8.668000000000000682e+01,-1.245764456220655125e+00,-8.967833988353945962e-01,1.916943761753491771e+01
8.668999999999999773e+01,-1.217479997343775988e+00,-9.990050861493796619e-01,1.867651552334493203e+01
8.670000000000000284e+01,-1.201746748644587415e+00,-1.104078232436312756e+00,1.819759589629705943e+01
8.671000000000000796e+01,-1.197679778027919584e+00,-1.212805772670856541e+00,1.773244172395934726e+01
8.671999999999999886e+01,-1.204558988657940866e+00,-1.326076073134972777e+00,1.728085956157619307e+01
8.673000000000000398e+01,-1.221821143014967914e+00,-1.444854950642984637e+00,1.684270069487215693e+01
8.673999999999999488e+01,-1.249052079630103451e+00,-1.570181574344147180e+00,1.641786368943897756e+01
8.675000000000000000e+01,-1.285979442649895610e+00,-1.703167623047408208e+00,1.600629841131361175e+01
8.676000000000000512e+01,-1.332466158062133754e+00,-1.844999148074030648e+00,1.560801162908226658e+01
8.676999999999999602e+01,-1.388504819043157479e+00,-1.996940655883555849e+00,1.522307434732431197e+01
8.678000000000000114e+01,-1.454213083690672814e+00,-2.160340973413210630e+00,1.485163107131164040e+01
8.679000000000000625e+01,-1.529830138615601687e+00,-2.336640489493376549e+00,1.449391126183150469e+01
8.679999999999999716e+01,-1.615714238703723993e+00,-2.527379374786906219e+00,1.415024330590317447e+01
8.681000000000000227e+01,-1.712341293987559077e+00,-2.734206366713966219e+00,1.382107140354063901e+01
8.682000000000000739e+01,-1.820304436024220651e+00,-2.958887660021616295e+00,1.350697585209966967e+01
8.682999999999999829e+01,-1.940314455256206161e+00,-3.203315361917346671e+00,1.320869729717583141e+01
8.684000000000000341e+01,-2.073200953979370542e+00,-3.469514845122909641e+00,1.292716561045022594e+01
8.685000000000000853e+01,-2.219914002682680909e+00,-3.759650152770389386e+00,1.266353414641420017e+01
8.685999999999999943e+01,-2.381526015896008541e+00,-4.076026363169654054e+00,1.241922021472018045e+01
8.687000000000000455e+01,-2.559233471644010827e+00,-4.421087494720814526e+00,1.219595267177609443e+01
8.687999999999999545e+01,-2.754357979445999138e+00,-4.797408103354215747e+00,1.199582756644952575e+01
8.689000000000000057e+01,-2.968346047588018788e+00,-5.207676176116860844e+00,1.182137274346300693e+01
8.690000000000000568e+01,-3.202766701896373025e+00,-5.654664232921269296e+00,1.167562217437849981e+01
8.690999999999999659e+01,-3.459305855061430623e+00,-6.141184693490634672e+00,1.156220049235986203e+01
8.692000000000000171e+01,-3.739756006589739723e+00,-6.670024534042543252e+00,1.148541767183120221e+01
8.693000000000000682e+01,-4.045999457946568789e+00,-7.243853049167864988e+00,1.145037290580869893e+01
8.693999999999999773e+01,-4.379982747017426625e+00,-7.865095178783767516e+00,1.146306534258996557e+01
8.695000000000000284e+01,-4.743679438219942313e+00,-8.535761439328364730e+00,1.153050725723026382e+01
8.696000000000000796e+01,-5.139037758723024041e+00,-9.257224177981282054e+00,1.166083221634939804e+01
8.696999999999999886e+01,-5.567908877311330329e+00,-1.002992894455518424e+01,1.186338658020570413e+01
8.698000000000000398e+01,-6.031950944531519809e+00,-1.085302973525216963e+01,1.214878700846949577e+01
8.698999999999999488e+01,-6.532503467410617048e+00,-1.172393845740423046e+01,1.252891930413053068e+01
8.700000000000000000e+01,-7.070426371989584347e+00,-1.263778328245754778e+01,1.301684495730741808e+01
8.701000000000000512e+01,-7.645898508280078332e+00,-1.358677906102313671e+01,1.362657157462647639e+01
8.701999999999999602e+01,-8.258171799317933548e+00,-1.455952746359514371e+01,1.437263318674049550e+01
8.703000000000000114e+01,-8.905280291021597350e+00,-1.554028687309969747e+01,1.526941858340655145e+01
8.704000000000000625e+01,-9.583708694723874544e+00,-1.650828371222917923e+01,1.633018435298532722e+01
8.704999999999999716e+01,-1.028803331010601418e+01,-1.743717774066576354e+01,1.756570020765876450e+01
8.706000000000000227e+01,-1.101055994142859262e+01,-1.829484064196670090e+01,1.898250526980135433e+01
8.707000000000000739e+01,-1.174099845017299160e+01,-1.904365140349299779e+01,2.058081361590943104e+01
8.707999999999999829e+01,-1.246623066052950435e+01,-1.964153783322264246e+01,2.235220128735185696e+01
8.709000000000000341e+01,-1.317024443582769777e+01,-2.004397776157156130e+01,2.427733301413044487e+01
8.710000000000000853e+01,-1.383431668353499866e+01,-2.020708870405723090e+01,2.632412793301470089e+01
8.710999999999999943e+01,-1.443752469358360457e+01,-2.009175931510351631e+01,2.844688154324794027e+01
8.712000000000000455e+01,-1.495764096830524714e+01,-1.966851011497842094e+01,3.058689744234523289e+01
8.712999999999999545e+01,-1.537241654075809372e+01,-1.892245547515037174e+01,3.267507145180093886e+01
8.714000000000000057e+01,-1.566118345575322124e+01,-1.785746435678953148e+01,3.463656999866057618e+01
8.715000000000000568e+01,-1.580662075924101728e+01,-1.649850942531676878e+01,3.639727372922178716e+01
8.715999999999999659e+01,-1.579645282426043984e+01,-1.489136555272658491e+01,3.789112507076823988e+01
8.717000000000000171e+01,-1.562481208808408795e+01,-1.309930055999266330e+01,3.906710851329420819e+01
8.718000000000000682e+01,-1.529302234541239969e+01,-1.119709236083059167e+01,3.989449430432305377e+01
8.718999999999999773e+01,-1.480964776531222071e+01,-9.263386543028916620e+00,4.036528550619085109e+01
8.720000000000000284e+01,-1.418978708481795792e+01,-7.372825423500821707e+00,4.049345522749804616e+01
8.721000000000000796e+01,-1.345373387188766579e+01,-5.589376138090798918e+00,4.031132447669413921e+01
8.721999999999999886e+01,-1.262523107094911445e+01,-3.961879282107412692e+00,3.986404218471373895e+01
8.723000000000000398e+01,-1.172959385532296217e+01,-2.522208878724593539e+00,3.920339955270749499e+01
8.723999999999999488e+01,-1.079195512841274507e+01,-1.285817616060705104e+00,3.838211064703910580e+01
8.725000000000000000e+01,-9.835820089654891518e+00,-2.540231106637860226e-01,3.744933187912679529e+01
8.726000000000000512e+01,-8.882027850790700896e+00,5.827607706612639715e-01,3.644774807105961401e+01
8.726999999999999602e+01,-7.948135155210282576e+00,1.241569773141344424e+00,3.541217117492292488e+01
8.728000000000000114e+01,-7.048176250183077585e+00,1.743732703271966500e+00,3.436935707820427410e+01
8.729000000000000625e+01,-6.192719095948844732e+00,2.112300957310794480e+00,3.333865271127683627e+01
8.729999999999999716e+01,-5.389128148188395251e+00,2.370156689617656465e+00,3.233310249879544074e+01
8.731000000000000227e+01,-4.641950606329581674e+00,2.538759925478302204e+00,3.136071995887105146e+01
8.732000000000000739e+01,-3.953358510289661343e+00,2.637425518684130665e+00,3.042572476657376868e+01
8.732999999999999829e+01,-3.323597241361500476e+00,2.682999109501346346e+00,2.952963140427098310e+01
8.734000000000000341e+01,-2.751407940228539850e+00,2.689808811403999744e+00,2.867214088570350583e+01
8.735000000000000853e+01,-2.234405199305798728e+00,2.669790911557706092e+00,2.785183026181609023e+01
8.735999999999999943e+01,-1.769401622640843108e+00,2.632713082214946709e+00,2.706665916998544930e+01
8.737000000000000455e+01,-1.352677778183350554e+00,2.586441754733920462e+00,2.631432372864724911e+01
8.737999999999999545e+01,-9.802003411190978177e-01,2.537219014202287237e+00,2.559249048567513540e+01
8.739000000000000057e+01,-6.477935499958569210e-01,2.489928233573633687e+00,2.489894070989521069e+01
8.740000000000000568e+01,-3.512700928879707862e-01,2.448337266465320461e+00,2.423165068974675407e+01
8.740999999999999659e+01,-8.652769696656070764e-02,2.415314282411939129e+00,2.358882848800991638e+01
8.742000000000000171e+01,1.503826364714762054e-01,2.393015178627507566e+00,2.296892268360812395e+01
8.743000000000000682e+01,3.632113907073001302e-01,2.383043707368975639e+00,2.237061441852615928e+01
8.743999999999999773e+01,5.554836055954602836e-01,2.386586598117964364e+00,2.179280068075809851e+01
8.745000000000000284e+01,7.304862720966943668e-01,2.404526437019571805e+00,2.123457415899422074e+01
8.746000000000000796e+01,8.912667082650193029e-01,2.437535163785943482e+00,2.069520309617031373e+01
8.746999999999999886e+01,1.040639161372430177e+00,2.486150930794720715e+00,2.017411321911056987e+01
8.748000000000000398e+01,1.181197393993471234e+00,2.550840844859862067e+00,1.967087290577650549e+01
8.748999999999999488e+01,1.315331452145847457e+00,2.632051839616363242e+00,1.918518216106237517e+01
8.750000000000000000e+01,1.445247185101624865e+00,2.730251638747458021e+00,1.871686561718309250e+01
8.751000000000000512e+01,1.572987395250058151e+00,2.845961484033375566e+00,1.826586958535576599e+01
8.751999999999999602e+01,1.700453748914947827e+00,2.979782024405258412e+00,1.783226310864028008e+01
8.753000000000000114e+01,1.829428781564460316e+00,3.132413494227952011e+00,1.741624296250971327e+01
8.754000000000000625e+01,1.961597489018428231e+00,3.304671048947222634e+00,1.701814259196993717e+01
8.754999999999999716e+01,2.098568114843402110e+00,3.497495869893789244e+00,1.663844504193967566e+01
8.756000000000000227e+01,2.241891826986706970e+00,3.711962391709397124e+00,1.627780001680330457e+01
8.757000000000000739e+01,2.393081026715340620e+00,3.949281738450352019e+00,1.593704528458580150e+01
8.757999999999999829e+01,2.553626051959920318e+00,4.210801169557078616e+00,1.561723271151402415e+01
8.759000000000000341e+01,2.725010026051281287e+00,4.497999024993928785e+00,1.531965926387939270e+01
8.760000000000000853e+01,2.908721561372042519e+00,4.812474309420831986e+00,1.504590333401352353e+01
8.760999999999999943e+01,3.106264954407895740e+00,5.155929657195308380e+00,1.479786671973432099e+01
8.762000000000000455e+01,3.319167401926077510e+00,5.530145962636864532e+00,1.457782248966391769e+01
8.762999999999999545e+01,3.548982624651374707e+00,5.936946434621662938e+00,1.438846876984087508e+01
8.764000000000000057e+01,3.797290101619537506e+00,6.378147237210410658e+00,1.423298814859044015e+01
8.765000000000000568e+01,4.065688892450783243e+00,6.855491213656936367e+00,1.411511186161224352e+01
8.765999999999999659e+01,4.355784754635982026e+00,7.370560480460858876e+00,1.403918711664167240e+01
8.767000000000000171e+01,4.669168950343067337e+00,7.924662967230830191e+00,1.401024475853299123e+01
8.768000000000000682e+01,5.007386790002849253e+00,8.518687352465775575e+00,1.403406285696294375e+01
8.768999999999999773e+01,5.371893595824611012e+00,9.152920448429634703e+00,1.411721960638022821e+01
8.770000000000000284e+01,5.763995420931739666e+00,9.826821145216001696e+00,1.426712605327994510e+01
8.771000000000000796e+01,6.184771585776163150e+00,1.053874586858772844e+01,1.449202553677381111e+01
8.771999999999999886e+01,6.634975982339060607e+00,1.128562260613089308e+01,1.480094235908178746e+01
8.773000000000000398e+01,7.114914280967895799e+00,1.206257452773730066e+01,1.520355727565130266e+01
8.773999999999999488e+01,7.624294839852180594e+00,1.286250081710600490e+01,1.570998237922595031e+01
8.775000000000000000e+01,8.162052505517545242e+00,1.367563234248122050e+01,1.633040375838642433e+01
8.776000000000000512e+01,8.726146895749479881e+00,1.448909390056546975e+01,1.707455846338320171e+01
8.776999999999999602e+01,9.313340482683834409e+00,1.528652317428633545e+01,1.795101509215389513e+01
8.778000000000000114e+01,9.918967098965568496e+00,1.604781845793698380e+01,1.896623776681277462e+01
8.779000000000000625e+01,1.053670845225423491e+01,1.674911010248045073e+01,2.012343493527761851e+01
8.779999999999999716e+01,1.115840456841380224e+01,1.736306949109885878e+01,2.142123050699247955e+01
8.781000000000000227e+01,1.177393291073125248e+01,1.785967611781821418e+01,2.285224666037819574e+01
8.782000000000000739e+01,1.237119854024743937e+01,1.820754727644701632e+01,2.440175244565672941e+01
8.782999999999999829e+01,1.293628147187833832e+01,1.837588454194766996e+01,2.604660049746630079e+01
8.784000000000000341e+01,1.345378401451738704e+01,1.833699878374815739e+01,2.775472766295774818e+01
8.785000000000000853e+01,1.390740702850561661e+01,1.806924299720217419e+01,2.948550843030573887e+01
8.785999999999999943e+01,1.428075763711931856e+01,1.756002852892433452e+01,3.119119517744884007e+01
8.787000000000000455e+01,1.455835287454105398e+01,1.680846377391225488e+01,3.281953852378240555e+01
8.787999999999999545e+01,1.472673927943582584e+01,1.582708784259895118e+01,3.431746064159743526e+01
8.789000000000000057e+01,1.477560735233677747e+01,1.464222507923964400e+01,3.563539518016816032e+01
8.790000000000000568e+01,1.469875458345795494e+01,1.329268208492522874e+01,3.673168249577150135e+01
8.790999999999999659e+01,1.449475259893804591e+01,1.182682024712991975e+01,3.757630171174569966e+01
8.792000000000000171e+01,1.416720781313239996e+01,1.029838456110504019e+01,3.815329012124084329e+01
8.793000000000000682e+01,1.372456610118693554e+01,8.761746382682035872e+00,3.846144599623897875e+01
8.793999999999999773e+01,1.317948633338953002e+01,7.267332060028932617e+00,3.851326629166818805e+01
8.795000000000000284e+01,1.254787619418502764e+01,5.857926594128571196e+00,3.833242637761244254e+01
8.796000000000000796e+01,1.184772961079158549e+01,4.566298806487997020e+00,3.795035867033554666e+01
8.796999999999999886e+01,1.109791932988283492e+01,3.414280846357174326e+00,3.740257153957688274e+01
8.798000000000000398e+01,1.031708183890415320e+01,2.413149024741758630e+00,3.672527388597931974e+01
8.798999999999999488e+01,9.522694180182703860e+00,1.564964464988528370e+00,3.595268925285117234e+01
8.800000000000000000e+01,8.730395996014220117e+00,8.644632530299080075e-01,3.511522953379079581e+01
8.801000000000000512e+01,7.953566916607519133e+00,3.011177294500476664e-01,3.423851344975263089e+01
8.801999999999999602e+01,7.203136593189936043e+00,-1.389171536476822566e-01,3.334309207864981772e+01
8.803000000000000114e+01,6.487584971541287437e+00,-4.711474711234057700e-01,3.244468774646514930e+01
8.804000000000000625e+01,5.813082765166075916e+00,-7.114493131036396800e-01,3.155474991306748933e+01
8.804999999999999716e+01,5.183723458920110438e+00,-8.751450735274290960e-01,3.068116171178544249e+01
8.806000000000000227e+01,4.601804986528167163e+00,-9.764045321859948778e-01,2.982897445746906939e+01
8.807000000000000739e+01,4.068128393889245409e+00,-1.027908048742651737e+00,2.900109123222807384e+01
8.807999999999999829e+01,3.582290138700954252e+00,-1.040705911816736329e+00,2.819885722070522860e+01
8.809000000000000341e+01,3.142952914502630701e+00,-1.024214398229211342e+00,2.742254122226707125e+01
8.810000000000000853e+01,2.748086476258447597e+00,-9.862999373630675359e-01,2.667171010922682939e+01
8.810999999999999943e+01,2.395174815726127449e+00,-9.334144034086694353e-01,2.594550772486071111e+01
8.812000000000000455e+01,2.081389380613529738e+00,-8.707550495469923435e-01,2.524285397439275158e+01
8.812999999999999545e+01,1.803730150701055912e+00,-8.024311592877054755e-01,2.456258059896627088e+01
8.814000000000000057e+01,1.559137586539848241e+00,-7.316260071823399436e-01,2.390351884902589319e+01
8.815000000000000568e+01,1.344579024485230700e+00,-6.607474223644850264e-01,2.326455204861264647e+01
8.815999999999999659e+01,1.157113223086393194e+00,-5.915634883571823099e-01,2.264464354137876256e+01
8.817000000000000171e+01,9.939366322457093839e-01,-5.253220517526656641e-01,2.204284812112224046e+01
8.818000000000000682e+01,8.524146725170804739e-01,-4.628540616456392476e-01,2.145831296641956598e+01
8.818999999999999773e+01,7.301009545602362705e-01,-4.046615655599132833e-01,2.089027238865656244e+01
8.820000000000000284e+01,6.247469877768496715e-01,-3.509916267802822842e-01,2.033803936197977080e+01
8.821000000000000796e+01,5.343045529263564797e-01,-3.018976302942362189e-01,1.980099579244649277e+01
8.821999999999999886e+01,4.569225634503936151e-01,-2.572894973882166592e-01,1.927858274741016942e+01
8.823000000000000398e+01,3.909399232339505481e-01,-2.169742906564658125e-01,1.877029134860397619e+01
8.823999999999999488e+01,3.348756081448163169e-01,-1.806885999647941110e-01,1.827565468202418941e+01
8.825000000000000000e+01,2.874169551921439969e-01,-1.481239804515484260e-01,1.779424085088619023e+01
8.826000000000000512e+01,2.474069348866735629e-01,-1.189465817388772606e-01,1.732564715940089428e+01
8.826999999999999602e+01,2.138310066790164721e-01,-9.281197318151999942e-02,1.686949533760136788e+01
8.828000000000000114e+01,1.858040110057576355e-01,-6.937603945643300296e-02,1.642542768050313740e+01
8.829000000000000625e+01,1.625574311284256890e-01,-4.830269790046161360e-02,1.599310396368830922e+01
8.829999999999999716e+01,1.434272602912202155e-01,-2.926907591676787893e-02,1.557219900155460834e+01
8.831000000000000227e+01,1.278426315975884076e-01,-1.196868458295320681e-02,1.516240072689987706e+01
8.832000000000000739e+01,1.153153064957517654e-01,3.886966350858864910e-03,1.476340868661145223e+01
8.832999999999999829e+01,1.054300702226032976e-01,1.856794675228807395e-02,1.437493286513856283e+01
8.834000000000000341e+01,9.783604662283787445e-02,3.232638166095468113e-02,1.399669276349350078e+01
8.835000000000000853e+01,9.223891835930690675e-02,4.539758754268386626e-02,1.362841667590798345e+01
8.835999999999999943e+01,8.839401985932138217e-02,5.800168316857436113e-02,1.326984111863421489e+01
8.837000000000000455e+01,8.610025785540648124e-02,7.034553149295699748e-02,1.292071037570633507e+01
8.837999999999999545e+01,8.519480676999130475e-02,8.262490426032619018e-02,1.258077613492216429e+01
8.839000000000000057e+01,8.554852236761732731e-02,9.502679025959852310e-02,1.224979719410641721e+01
8.840000000000000568e+01,8.706201615143539796e-02,1.077317920425113484e-01,1.192753922314226855e+01
8.840999999999999659e+01,8.966233417558337748e-02,1.209165753455130471e-01,1.161377457157175286e+01
8.842000000000000171e+01,9.330018668816227045e-02,1.347563511412718240e-01,1.130828211500944214e+01
8.843000000000000682e+01,9.794767884077244802e-02,1.494273828592346809e-01,1.101084713640278068e+01
8.843999999999999773e+01,1.035964972337385243e-01,1.651095214389427801e-01,1.072126124049261797e+01
8.845000000000000284e+01,1.102565120318573511e-01,1.819887790246077497e-01,1.043932230183915877e+01
8.846000000000000796e+01,1.179547595760125078e-01,2.002599587143672755e-01,1.016483444862115881e+01
8.846999999999999886e+01,1.267347756820365601e-01,2.201293632184034565e-01,9.897608086213791623e+00
8.848000000000000398e+01,1.366562550576334856e-01,2.418176098752217174e-01,9.637459966417575075e+00
8.848999999999999488e+01,1.477950174163939479e-01,2.655625834927869966e-01,9.384213310258390450e+00
8.850000000000000000e+01,1.602432658897977036e-01,2.916225621445830973e-01,9.137697994620765485e+00
8.851000000000000512e+01,1.741101282211756640e-01,3.202795545451082582e-01,8.897750815736204189e+00
8.851999999999999602e+01,1.895224759746034215e-01,3.518428911061396436e-01,8.664215845864250198e+00
8.853000000000000114e+01,2.066260216237877922e-01,3.866531143554067240e-01,8.436944903537821006e+00
8.854000000000000625e+01,2.255866979268877359e-01,4.250862181762848357e-01,8.215798162689250006e+00
8.854999999999999716e+01,2.465923284736782906e-01,4.675582893665573558e-01,8.000644932063133652e+00
8.856000000000000227e+01,2.698546027442761952e-01,5.145306093530943592e-01,7.791364643842500826e+00
8.857000000000000739e+01,2.956113734753904598e-01,5.665152785412912451e-01,7.587848099717132477e+00
8.857999999999999829e+01,3.241292986178032631e-01,6.240814306865185568e-01,7.389999034140293688e+00
8.859000000000000341e+01,3.557068547060845409e-01,6.878621097602053425e-01,7.197736068786763752e+00
8.860000000000000853e+01,3.906777530534269460e-01,7.585618868854172581e-01,7.010995149899885703e+00
8.860999999999999943e+01,4.294147948158434924e-01,8.369652997790275606e-01,6.829732582110150219e+00
8.862000000000000455e+01,4.723342055965485953e-01,9.239462013691701614e-01,6.653928799420527618e+00
8.862999999999999545e+01,5.199004947974327218e-01,1.020478107281121094e+00,6.483593047607612014e+00
8.864000000000000057e+01,5.726318892259008031e-01,1.127645632867294356e+00,6.318769193775693793e+00
8.865000000000000568e+01,6.311063943056068881e-01,1.246657108204139774e+00,6.159542930036034925e+00
8.865999999999999659e+01,6.959685392775969426e-01,1.378858452299579263e+00,6.006050701451064455e+00
8.867000000000000171e+01,7.679368645129552862e-01,1.525748373270707114e+00,5.858490766092225854e+00
8.868000000000000682e+01,8.478122087659920592e-01,1.688994936136017699e+00,5.717136890386272263e+00
8.868999999999999773e+01,9.364868508475385767e-01,1.870453499489399762e+00,5.582355299429205608e+00
8.870000000000000284e+01,1.034954552335854761e+00,2.072185960270324756e+00,5.454625643649246847e+00
8.871000000000000796e+01,1.144321533529218726e+00,2.296481153270744535e+00,5.334566914465930232e+00
8.871999999999999886e+01,1.265818391041475532e+00,2.545876116785114718e+00,5.222969446874655475e+00
8.873000000000000398e+01,1.400812928322527684e+00,2.823177741346405867e+00,5.120834390222621657e+00
8.873999999999999488e+01,1.550823814547358070e+00,3.131484042325161532e+00,5.029422312559215236e+00
8.875000000000000000e+01,1.717534905373200083e+00,3.474203909056762463e+00,4.950312928735248974e+00
8.876000000000000512e+01,1.902809940986337711e+00,3.855073642798490408e+00,4.885478302461564226e+00
8.876999999999999602e+01,2.108707169144240279e+00,4.278167850165385921e+00,4.837372253095082897e+00
8.878000000000000114e+01,2.337493205568150323e+00,4.747901239132964690e+00,4.809039068794646710e+00
8.879000000000000625e+01,2.591655117381501228e+00,5.269016484495040231e+00,4.804244933757779279e+00
8.879999999999999716e+01,2.873909266712652677e+00,5.846551482829147162e+00,4.827635624403738390e+00
8.881000000000000227e+01,3.187204842440341412e+00,6.485776880521265220e+00,4.884923864065166654e+00
8.882000000000000739e+01,3.534719191188023135e+00,7.192091601425468106e+00,4.983109006237000926e+00
8.882999999999999829e+01,3.919840979395361913e+00,7.970860107158905805e+00,5.130730073961951909e+00
8.884000000000000341e+01,4.346135818520473926e+00,8.827170237200832048e+00,5.338150072777707145e+00
8.885000000000000853e+01,4.817287213432824622e+00,9.765484787335353190e+00,5.617864140654632799e+00
8.885999999999999943e+01,5.337003524155153222e+00,1.078915387394649272e+01,5.984815443523863188e+00
8.887000000000000455e+01,5.908879099419303671e+00,1.189974950515512830e+01,6.456689417724756908e+00
8.887999999999999545e+01,6.536195005286296933e+00,1.309618042597537446e+01,7.054137436498126412e+00
8.889000000000000057e+01,7.221642208597337742e+00,1.437354738031107537e+01,7.800853744807193735e+00
8.890000000000000568e+01,7.966948412788364742e+00,1.572171154075638988e+01,8.723393811333073344e+00
8.890999999999999659e+01,8.772390243787139497e+00,1.712357954142186145e+01,9.850579361835196224e+00
8.892000000000000171e+01,9.636177126664616566e+00,1.855316727294142964e+01,1.121229076217152176e+01
8.893000000000000682e+01,1.055370478949186364e+01,1.997360236209681261e+01,1.283741395877661340e+01
8.893999999999999773e+01,1.151669836829872828e+01,2.133536998778354388e+01,1.475071073860403104e+01
