t,X,Y,Z
7.817000000000000171e+01,-1.274800695272398166e+01,-7.297514075249978305e+00,3.760704090339613259e+01
7.818000000000000682e+01,-1.216788855363685506e+01,-6.042048157845841594e+00,3.743700423122606225e+01
7.818999999999999773e+01,-1.152821466329015898e+01,-4.887753888750157927e+00,3.709017496672426972e+01
7.820000000000000284e+01,-1.084524509328466024e+01,-3.853138109177401738e+00,3.659585122604838858e+01
7.821000000000000796e+01,-1.013503758413086686e+01,-2.948220449490346340e+00,3.598406216473996722e+01
7.821999999999999886e+01,-9.412703051836654566e+00,-2.175531569428091228e+00,3.528346155673319373e+01
7.823000000000000398e+01,-8.691849924863484844e+00,-1.531543538075487598e+00,3.451985399108669128e+01
7.823999999999999488e+01,-7.984227033489335490e+00,-1.008256928751837922e+00,3.371535307892970224e+01
7.825000000000000000e+01,-7.299550117025551010e+00,-5.947299857953920466e-01,3.288808148884754701e+01
7.826000000000000512e+01,-6.645481665786630465e+00,-2.784114559583197868e-01,3.205227806327877715e+01
7.826999999999999602e+01,-6.027727062125569191e+00,-4.620983579870824309e-02,3.121867004112557353e+01
7.828000000000000114e+01,-5.450209913063253531e+00,1.147133323194616528e-01,3.039498556191957235e+01
7.829000000000000625e+01,-4.915293689060278304e+00,2.164029506490292576e-01,2.958651040199118754e+01
7.829999999999999716e+01,-4.424023124123226403e+00,2.697811446072440611e-01,2.879662367998304973e+01
7.831000000000000227e+01,-3.976365660452730655e+00,2.844822269062725617e-01,2.802727431431220495e+01
7.832000000000000739e+01,-3.571439510483140456e+00,2.688071406316916434e-01,2.727938083516782442e+01
7.832999999999999829e+01,-3.207720147505842334e+00,2.297591723496435756e-01,2.655315146807970805e+01
7.834000000000000341e+01,-2.883221073785538380e+00,1.731306037757564253e-01,2.584833012034183497e+01
7.835000000000000853e+01,-2.595647621754328505e+00,1.036175958571430300e-01,2.516437836031215625e+01
7.835999999999999943e+01,-2.342524495494259007e+00,2.494716665302150471e-02,2.450060501890209963e+01
7.837000000000000455e+01,-2.121298963951434136e+00,-5.999463091825661676e-02,2.385625477665540473e+01
7.837999999999999545e+01,-1.929422270891897551e+00,-1.490402624715515822e-01,2.323056585900035387e+01
7.839000000000000057e+01,-1.764412095683757009e+00,-2.406280629609887090e-01,2.262280531158843644e+01
7.840000000000000568e+01,-1.623898913829280533e+00,-3.337014588516835079e-01,2.203228861872837641e+01
7.840999999999999659e+01,-1.505658963399141292e+00,-4.276208009592044057e-01,2.145838885673812158e+01
7.842000000000000171e+01,-1.407636291672085482e+00,-5.220876894456945028e-01,2.090053923160795790e+01
7.843000000000000682e+01,-1.327956082059967624e+00,-6.170811499559858415e-01,2.035823176227656361e+01
7.843999999999999773e+01,-1.264931175378622097e+00,-7.128047272281018421e-01,1.983101402540620839e+01
7.845000000000000284e+01,-1.217063420827737330e+00,-8.096434238167866670e-01,1.931848524475797291e+01
7.846000000000000796e+01,-1.183041231888289468e+00,-9.081293734975045551e-01,1.882029255148934510e+01
7.846999999999999886e+01,-1.161734486651871290e+00,-1.008915164603861880e+00,1.833612792456601071e+01
7.848000000000000398e+01,-1.152187703303894084e+00,-1.112753792744989534e+00,1.786572611044591596e+01
7.848999999999999488e+01,-1.153612239810736240e+00,-1.220484307823154424e+00,1.740886369098209130e+01
7.850000000000000000e+01,-1.165378111148660967e+00,-1.333022315253097556e+00,1.696535939634921064e+01
7.851000000000000512e+01,-1.187005885678438011e+00,-1.451354587673002738e+00,1.653507572908699785e+01
7.851999999999999602e+01,-1.218159012076872383e+00,-1.576537135577904758e+00,1.611792196383034437e+01
7.853000000000000114e+01,-1.258636836924291513e+00,-1.709696169140134447e+00,1.571385860632206288e+01
7.854000000000000625e+01,-1.308368497873698244e+00,-1.852031455936437698e+00,1.532290342907280412e+01
7.854999999999999716e+01,-1.367407815548516981e+00,-2.004821637837214787e+00,1.494513924588652287e+01
7.856000000000000227e+01,-1.435929256217307382e+00,-2.169431112550388896e+00,1.458072364131666454e+01
7.857000000000000739e+01,-1.514224994187507889e+00,-2.347318108705535256e+00,1.422990093293818603e+01
7.857999999999999829e+01,-1.602703065051174658e+00,-2.540043584889407846e+00,1.389301671373889135e+01
7.859000000000000341e+01,-1.701886565641455018e+00,-2.749280558880069059e+00,1.357053539882733162e+01
7.860000000000000853e+01,-1.812413820903780781e+00,-2.976823418512544617e+00,1.326306128474560708e+01
7.860999999999999943e+01,-1.935039398670420852e+00,-3.224596673674115177e+00,1.297136372006166205e+01
7.862000000000000455e+01,-2.070635806968944781e+00,-3.494662471493790612e+00,1.269640708046990873e+01
7.862999999999999545e+01,-2.220195650846676916e+00,-3.789226003159422262e+00,1.243938633618717304e+01
7.864000000000000057e+01,-2.384833951855168888e+00,-4.110637667560625097e+00,1.220176908666091542e+01
7.865000000000000568e+01,-2.565790237459025125e+00,-4.461390507718987486e+00,1.198534500542778325e+01
7.865999999999999659e+01,-2.764429882709004360e+00,-4.844110981308165087e+00,1.179228366734961675e+01
7.867000000000000171e+01,-2.982244024234939950e+00,-5.261540544507932182e+00,1.162520169244777257e+01
7.868000000000000682e+01,-3.220847157281172546e+00,-5.716504795820777751e+00,1.148723999225091852e+01
7.868999999999999773e+01,-3.481971259208583191e+00,-6.211866021907470170e+00,1.138215158395089155e+01
7.870000000000000284e+01,-3.767454946001410399e+00,-6.750453896815368893e+00,1.131439985721973329e+01
7.871000000000000796e+01,-4.079225750694553732e+00,-7.334967811764545154e+00,1.128926621796009755e+01
7.871999999999999886e+01,-4.419273105842238536e+00,-7.967842889763474545e+00,1.131296453203215613e+01
7.873000000000000398e+01,-4.789609014359887063e+00,-8.651070259025813058e+00,1.139275754402100915e+01
7.873999999999999488e+01,-5.192212715452872551e+00,-9.385960805070938662e+00,1.153706720024938015e+01
7.875000000000000000e+01,-5.628954928920447465e+00,-1.017284071995173278e+01,1.175556627899319828e+01
7.876000000000000512e+01,-6.101496563266241679e+00,-1.101066725362617227e+01,1.205923264878244971e+01
7.876999999999999602e+01,-6.611156229525554373e+00,-1.189655496913974986e+01,1.246033965035855928e+01
7.878000000000000114e+01,-7.158740725262346949e+00,-1.282520769355917167e+01,1.297234657756583509e+01
7.879000000000000625e+01,-7.744333165309741140e+00,-1.378826082287109323e+01,1.360964254321439881e+01
7.879999999999999716e+01,-8.367035098136364368e+00,-1.477355459620933509e+01,1.438708651990540943e+01
7.881000000000000227e+01,-9.024662364239230072e+00,-1.576438337025826542e+01,1.531927870843090567e+01
7.882000000000000739e+01,-9.713400338631103637e+00,-1.673880016986736763e+01,1.641949807360377633e+01
7.882999999999999829e+01,-1.042743325451823821e+01,-1.766909945291219231e+01,1.769825447718427824e+01
7.884000000000000341e+01,-1.115857496723174336e+01,-1.852165009038799681e+01,1.916143972163719766e+01
7.885000000000000853e+01,-1.189594453447661238e+01,-1.925729514581146873e+01,2.080812863611401653e+01
7.885999999999999943e+01,-1.262574782549186025e+01,-1.983255746078754456e+01,2.262818438482504746e+01
7.887000000000000455e+01,-1.333124256582842726e+01,-2.020186488051501783e+01,2.459995741326949314e+01
7.887999999999999545e+01,-1.399297300531112676e+01,-2.032090750681213365e+01,2.668851395783241287e+01
7.889000000000000057e+01,-1.458935408642891574e+01,-2.015104108365468250e+01,2.884494428584089221e+01
7.890000000000000568e+01,-1.509765579463213925e+01,-1.966436116330419637e+01,3.100731874255387055e+01
7.890999999999999659e+01,-1.549538184661266982e+01,-1.884874303458471445e+01,3.310371367371199369e+01
7.892000000000000171e+01,-1.576195641425143101e+01,-1.771187572116728504e+01,3.505738246377148926e+01
7.893000000000000682e+01,-1.588054289266517571e+01,-1.628324879279433191e+01,3.679363443263208922e+01
7.893999999999999773e+01,-1.583974519836985273e+01,-1.461328720190581976e+01,3.824743658021984771e+01
7.895000000000000284e+01,-1.563491386191255472e+01,-1.276938281415159437e+01,3.937037100012687318e+01
7.896000000000000796e+01,-1.526881684347767987e+01,-1.082930963025676441e+01,4.013555345500031279e+01
7.896999999999999886e+01,-1.475153847674227414e+01,-8.873185839225207872e+00,4.053951815217796906e+01
7.898000000000000398e+01,-1.409961422191495828e+01,-6.975504307315549823e+00,4.060079282100023335e+01
7.898999999999999488e+01,-1.333455202934463024e+01,-5.198659658944223771e+00,4.035567452056508841e+01
7.900000000000000000e+01,-1.248099143342809469e+01,-3.588911152121514903e+00,3.985229383887990906e+01
7.901000000000000512e+01,-1.156478479259353698e+01,-2.175045829989758595e+00,3.914425533719879269e+01
7.901999999999999602e+01,-1.061125226343721728e+01,-9.693939908276352213e-01,3.828496807681146663e+01
7.903000000000000114e+01,-9.643784560632871816e+00,2.952957177557857804e-02,3.732337090610256070e+01
7.904000000000000625e+01,-8.682874939033734307e+00,8.335857280114430390e-01,3.630129634961161855e+01
7.904999999999999716e+01,-7.745579674583731311e+00,1.461483699174870310e+00,3.525234720384082721e+01
7.906000000000000227e+01,-6.845349185774888490e+00,1.935651648927891655e+00,3.420194509054600474e+01
7.907000000000000739e+01,-5.992142952088008734e+00,2.279752575356720268e+00,3.316814368204038033e+01
7.907999999999999829e+01,-5.192735805694322693e+00,2.516902710619049355e+00,3.216283610625620781e+01
7.909000000000000341e+01,-4.451132944023020954e+00,2.668528118731068322e+00,3.119307398204075810e+01
7.910000000000000853e+01,-3.769028265855877358e+00,2.753736574735365483e+00,3.026231386470296769e+01
7.910999999999999943e+01,-3.146259482203299207e+00,2.789068436084930269e+00,2.937149182415074478e+01
7.912000000000000455e+01,-2.581230371145157854e+00,2.788503145897883950e+00,2.851988918700407538e+01
7.912999999999999545e+01,-2.071283974764790425e+00,2.763622344644150797e+00,2.770579215778322180e+01
7.914000000000000057e+01,-1.613020224851792639e+00,2.723856771261239818e+00,2.692696948094528864e+01
7.915000000000000568e+01,-1.202557881454265676e+00,2.676767238951821781e+00,2.618100100382729067e+01
7.915999999999999659e+01,-8.357444909690128210e-01,2.628328136055678499e+00,2.546549083284080339e+01
7.917000000000000171e+01,-5.083200457475558487e-01,2.583195076171982851e+00,2.477819540813028354e+01
7.918000000000000682e+01,-2.160407726547892149e-01,2.544947271419498502e+00,2.411709169824380439e+01
7.918999999999999773e+01,4.523053534839838186e-02,2.516300929512985007e+00,2.348040529629291839e+01
7.920000000000000284e+01,2.794616702362179295e-01,2.499293416012062785e+00,2.286661325020509850e+01
7.921000000000000796e+01,4.904103142694264950e-01,2.495439833507353544e+00,2.227443230760720994e+01
7.921999999999999886e+01,6.816008869773845236e-01,2.505864606458814148e+00,2.170279996935722266e+01
7.923000000000000398e+01,8.563150267599433096e-01,2.531411007940763014e+00,2.115085326030195390e+01
7.923999999999999488e+01,1.017592453751669401e+00,2.572731573804590610e+00,2.061790832000659535e+01
7.925000000000000000e+01,1.168239543170280559e+00,2.630362177340398233e+00,2.010344265481318971e+01
7.926000000000000512e+01,1.310843444263113389e+00,2.704782276614396963e+00,1.960708104906165516e+01
7.926999999999999602e+01,1.447790010850133147e+00,2.796463549982461938e+00,1.912858559930682745e+01
7.928000000000000114e+01,1.581284170572473391e+00,2.905908830683425315e+00,1.866785002334269805e+01
7.929000000000000625e+01,1.713371657901472389e+00,3.033682952018230239e+00,1.822489823795157093e+01
7.929999999999999716e+01,1.845961277523683330e+00,3.180436825015950042e+00,1.779988714462927035e+01
7.931000000000000227e+01,1.980847056204175560e+00,3.346925790349987384e+00,1.739311357386738877e+01
7.932000000000000739e+01,2.119729788170362283e+00,3.534023012332131675e+00,1.700502538910567552e+01
7.932999999999999829e+01,2.264237586042633144e+00,3.742728409881074914e+00,1.663623682190017661e+01
7.934000000000000341e+01,2.415945119952736864e+00,3.974173340778528463e+00,1.628754818579012920e+01
7.935000000000000853e+01,2.576391264286413740e+00,4.229620963390355648e+00,1.595997018603089046e+01
7.935999999999999943e+01,2.747094875964783522e+00,4.510461885347901045e+00,1.565475309463307063e+01
7.937000000000000455e+01,2.929568400797698757e+00,4.818204361594875529e+00,1.537342108252708783e+01
7.937999999999999545e+01,3.125328944653023466e+00,5.154457914432971855e+00,1.511781197742284277e+01
7.939000000000000057e+01,3.335906352526774921e+00,5.520908805916360684e+00,1.489012262603170811e+01
7.940000000000000568e+01,3.562847708891761833e+00,5.919285290284279633e+00,1.469295985423017825e+01
7.940999999999999659e+01,3.807717504418319798e+00,6.351310007694503490e+00,1.452939670003619632e+01
7.942000000000000171e+01,4.072092505060682655e+00,6.818636255416707925e+00,1.440303309116397124e+01
7.943000000000000682e+01,4.357550108690553259e+00,7.322764208521745921e+00,1.431805938618670382e+01
7.943999999999999773e+01,4.665648684048620431e+00,7.864932502132827352e+00,1.427932011522203126e+01
7.945000000000000284e+01,4.997898064425918108e+00,8.445980010767371482e+00,1.429237374764741908e+01
7.946000000000000796e+01,5.355718031058797735e+00,9.066172299460070860e+00,1.436354227752672408e+01
7.946999999999999886e+01,5.740382299988934456e+00,9.724987282655346732e+00,1.449994175484534331e+01
7.948000000000000398e+01,6.152945273597334896e+00,1.042085541496946988e+01,1.470948153770939548e+01
7.948999999999999488e+01,6.594148716359693019e+00,1.115085167849042769e+01,1.500081601183571323e+01
7.950000000000000000e+01,7.064305684893659176e+00,1.191034028317087490e+01,1.538322798542960612e+01
7.951000000000000512e+01,7.563159654038970281e+00,1.269257903730333403e+01,1.586641834382784566e+01
7.951999999999999602e+01,8.089718054113809842e+00,1.348829950077431583e+01,1.646017265801462770e+01
7.953000000000000114e+01,8.642061634751241783e+00,1.428529192005006010e+01,1.717387365297669177e+01
7.954000000000000625e+01,9.217134479499536681e+00,1.506804076640289836e+01,1.801583080291234396e+01
7.954999999999999716e+01,9.810524348934315242e+00,1.581747678221282349e+01,1.899240757100722021e+01
7.956000000000000227e+01,1.041624940983324876e+01,1.651093258785935802e+01,2.010694614285615245e+01
7.957000000000000739e+01,1.102657507633952427e+01,1.712240669476927479e+01,2.135852186301241318e+01
7.957999999999999829e+01,1.163189288116003617e+01,1.762324808228565587e+01,2.274060635178274126e+01
7.959000000000000341e+01,1.222070051439215099e+01,1.798336073065363649e+01,2.423977726265942323e+01
7.960000000000000853e+01,1.277972608680655853e+01,1.817298423403677177e+01,2.583467574180831505e+01
7.960999999999999943e+01,1.329423729357618811e+01,1.816502522967317290e+01,2.749546414887474555e+01
7.962000000000000455e+01,1.374856439114286744e+01,1.793779564095884993e+01,2.918405369458048781e+01
7.962999999999999545e+01,1.412684269535949788e+01,1.747787286070104429e+01,3.085532915505242713e+01
7.964000000000000057e+01,1.441394610364520545e+01,1.678266694635705392e+01,3.245947786641841759e+01
7.965000000000000568e+01,1.459654221318861467e+01,1.586220750763310150e+01,3.394533511756343103e+01
7.965999999999999659e+01,1.466416042714240398e+01,1.473969510723713938e+01,3.526442071146223611e+01
7.967000000000000171e+01,1.461013826998154741e+01,1.345052377203103866e+01,3.637512486504247278e+01
7.968000000000000682e+01,1.443230862225759736e+01,1.203975545064587749e+01,3.724638195694359410e+01
7.968999999999999773e+01,1.413331736297353558e+01,1.055834862087866455e+01,3.786020650774666052e+01
7.970000000000000284e+01,1.372051415035944366e+01,9.058716095512997057e+00,3.821266726203074171e+01
7.971000000000000796e+01,1.320542714019091157e+01,7.590322950299040805e+00,3.831319136753889865e+01
7.971999999999999886e+01,1.260289837158141957e+01,6.195992107095354307e+00,3.818242612645300937e+01
7.973000000000000398e+01,1.193000406926481816e+01,4.909384712023182828e+00,3.784914048031140510e+01
7.973999999999999488e+01,1.120490333352714885e+01,3.753839252785987846e+00,3.734675826241191032e+01
7.975000000000000000e+01,1.044574885162469791e+01,2.742478305559680862e+00,3.671007319570241378e+01
7.976000000000000512e+01,9.669761591973470516e+00,1.879295524028416597e+00,3.597254405721336212e+01
7.976999999999999602e+01,8.892529286678367839e+00,1.160847668195308380e+00,3.516437278420231394e+01
7.978000000000000114e+01,8.127546962772685291e+00,5.781870558048742836e-01,3.431138824663322850e+01
7.979000000000000625e+01,7.385984625845789964e+00,1.187449257734892183e-01,3.343463029522587959e+01
7.979999999999999716e+01,6.676645875247110951e+00,-2.320229380604774683e-01,3.255046250806184815e+01
7.981000000000000227e+01,6.006071497808633808e+00,-4.893207493170355638e-01,3.167102863578634953e+01
7.982000000000000739e+01,5.378741474920982313e+00,-6.680452600801678464e-01,3.080488917948385463e+01
7.982999999999999829e+01,4.797334099962032639e+00,-7.821361200797189994e-01,2.995771268517568586e+01
7.984000000000000341e+01,4.263009045595001822e+00,-8.441895808169438409e-01,2.913293746182517907e+01
7.985000000000000853e+01,3.775690004056745597e+00,-8.652741807410452290e-01,2.833235537244974722e+01
7.985999999999999943e+01,3.334330559360660473e+00,-8.548908772577922255e-01,2.755659668885330404e+01
7.987000000000000455e+01,2.937153565113231668e+00,-8.210292024194150162e-01,2.680551345915373673e+01
7.987999999999999545e+01,2.581859321320850942e+00,-7.702816939480305880e-01,2.607846977169023006e+01
7.989000000000000057e+01,2.265801386308032850e+00,-7.079889356692522506e-01,2.537455262716282078e+01
7.990000000000000568e+01,1.986131178495104121e+00,-6.383960294097269506e-01,2.469271870522089074e+01
7.990999999999999659e+01,1.739913902969464132e+00,-5.648079431621044755e-01,2.403189163803142847e+01
7.992000000000000171e+01,1.524219042427976012e+00,-4.897360625879373375e-01,2.339102257476503155e+01
7.993000000000000682e+01,1.336188897606834569e+00,-4.150317083545855268e-01,2.276912455997302587e+01
7.993999999999999773e+01,1.173088614153929621e+00,-3.420046997787101750e-01,2.216528898934910075e+01
7.995000000000000284e+01,1.032340910507242082e+00,-2.715265443173757731e-01,2.157869037809161128e+01
7.996000000000000796e+01,9.115484070301385078e-01,-2.041187550780139137e-01,2.100858397656902810e+01
7.996999999999999886e+01,8.085061046935880791e-01,-1.400273284432411169e-01,2.045429941179988020e+01
7.998000000000000398e+01,7.212062061607568131e-01,-7.928468375751990260e-02,1.991523249467661216e+01
7.998999999999999488e+01,6.478371335554784505e-01,-2.176046919620872738e-02,1.939083656560611502e+01
8.000000000000000000e+01,5.867782866035939904e-01,3.279736487752565183e-02,1.888061420371981924e+01
8.001000000000000512e+01,5.365918073972942848e-01,8.472988984559165493e-02,1.838410974799366215e+01
8.001999999999999602e+01,4.960123751951274751e-01,1.344416867961918949e-01,1.790090282980225922e+01
8.003000000000000114e+01,4.639358456324128577e-01,1.823813852800148794e-01,1.743060296049761959e+01
8.004000000000000625e+01,4.394073713849510066e-01,2.290272662352222655e-01,1.697284512691599545e+01
8.004999999999999716e+01,4.216094929305624350e-01,2.748770683096281031e-01,1.652728630130633292e+01
8.006000000000000227e+01,4.098505655234614964e-01,3.204412573233618722e-01,1.609360275464427303e+01
8.007000000000000739e+01,4.035537887206789853e-01,3.662391310357426821e-01,1.567148806270600758e+01
8.007999999999999829e+01,4.022470247606769744e-01,4.127972341914901699e-01,1.526065170511815694e+01
8.009000000000000341e+01,4.055535289615360139e-01,4.606496513581985197e-01,1.486081817392762261e+01
8.010000000000000853e+01,4.131836664851872842e-01,5.103398272462660312e-01,1.447172652696394302e+01
8.010999999999999943e+01,4.249276529700136695e-01,5.624236363354601087e-01,1.409313034062454228e+01
8.012000000000000455e+01,4.406493295968078039e-01,6.174734862858739515e-01,1.372479803583426161e+01
8.012999999999999545e+01,4.602809643115415850e-01,6.760832935022074164e-01,1.336651356955750103e+01
8.014000000000000057e+01,4.838190586160858175e-01,7.388742151337037711e-01,1.301807750251951212e+01
8.015000000000000568e+01,5.113211322126272051e-01,8.065010605136253563e-01,1.267930847213350276e+01
8.015999999999999659e+01,5.429034547071117656e-01,8.796593373042375097e-01,1.235004511862203991e+01
8.017000000000000171e+01,5.787396935734742121e-01,9.590929140470387804e-01,1.203014853268592077e+01
8.018000000000000682e+01,6.190604498310726678e-01,1.045602301908994836e+00,1.171950531564265496e+01
8.018999999999999773e+01,6.641536566856489632e-01,1.140053574458480101e+00,1.141803136866992574e+01
8.020000000000000284e+01,7.143658211063549368e-01,1.243387955352442287e+00,1.112567655770598662e+01
8.021000000000000796e+01,7.701040933851852621e-01,1.356632109618379767e+00,1.084243043587630773e+01
8.021999999999999886e+01,8.318391545906654860e-01,1.480909174137768236e+00,1.056832924739152446e+01
8.023000000000000398e+01,9.001089158953847758e-01,1.617450555861251971e+00,1.030346448723458508e+01
8.023999999999999488e+01,9.755230263579298677e-01,1.767608510463709148e+00,1.004799335135827576e+01
8.025000000000000000e+01,1.058768186064836803e+00,1.932869487020585808e+00,9.802151484472247489e+00
8.026000000000000512e+01,1.150614258562713710e+00,2.114868182237592986e+00,9.566268518893929595e+00
8.026999999999999602e+01,1.251921168899187586e+00,2.315402185789855682e+00,9.340787000527118522e+00
8.028000000000000114e+01,1.363646559575336203e+00,2.536447009607130987e+00,9.126285418881328937e+00
8.029000000000000625e+01,1.486854153933527378e+00,2.780171169299685996e+00,8.923506198833573322e+00
8.029999999999999716e+01,1.622722741814021319e+00,3.048950813118096015e+00,8.733389673358880501e+00
8.031000000000000227e+01,1.772555651515413722e+00,3.345383156726927432e+00,8.557115237829277632e+00
8.032000000000000739e+01,1.937790499624142626e+00,3.672297659556325922e+00,8.396151083870616816e+00
8.032999999999999829e+01,2.120008908810206538e+00,4.032763443396643055e+00,8.252314115457551225e+00
8.034000000000000341e+01,2.320945743661360527e+00,4.430090871771502847e+00,8.127841845400798348e+00
8.035000000000000853e+01,2.542497223726356559e+00,4.867824436773474872e+00,8.025478227999174763e+00
8.035999999999999943e+01,2.786727015532735052e+00,5.349723087216268880e+00,7.948575456377708903e+00
8.037000000000000455e+01,3.055869062041456807e+00,5.879722819464798356e+00,7.901213666670596325e+00
8.037999999999999545e+01,3.352325455451619529e+00,6.461874678051210630e+00,7.888340132089120438e+00
8.039000000000000057e+01,3.678657070615406699e+00,7.100249220855514132e+00,7.915928728883592669e+00
8.040000000000000568e+01,4.037563922865472499e+00,7.798795960740437572e+00,7.991158968437603427e+00
8.040999999999999659e+01,4.431851269120508086e+00,8.561143325854690289e+00,8.122611371687163739e+00
8.042000000000000171e+01,4.864376317662580718e+00,9.390321419017631399e+00,8.320471949487659558e+00
8.043000000000000682e+01,5.337969056075532848e+00,1.028838663521736230e+01,8.596732448660365122e+00
8.043999999999999773e+01,5.855319200320647788e+00,1.125592467633455485e+01,8.965364115529224520e+00
8.045000000000000284e+01,6.418819743665978628e+00,1.229140785575406625e+01,9.442430266299886910e+00
8.046000000000000796e+01,7.030356307828435014e+00,1.339038572542814620e+01,1.004608634204916484e+01
8.046999999999999886e+01,7.691030938404174400e+00,1.454449787892006718e+01,1.079639531556682286e+01
8.048000000000000398e+01,8.400809895985098308e+00,1.574031831288373162e+01,1.171486248586565182e+01
8.048999999999999488e+01,9.158088488960412832e+00,1.695807696993933433e+01,1.282357031359262223e+01
8.050000000000000000e+01,9.959173576941651618e+00,1.817036117670442508e+01,1.414377821096544352e+01
8.051000000000000512e+01,1.079769782299826986e+01,1.934098082099215077e+01,1.569385654015047038e+01
8.051999999999999602e+01,1.166400075581775653e+01,2.042428358879486794e+01,1.748646695128389084e+01
8.053000000000000114e+01,1.254454095126422608e+01,2.136531583193173134e+01,1.952500545575896496e+01
8.054000000000000625e+01,1.342143957085384720e+01,2.210130723617314885e+01,2.179951097354415168e+01
8.054999999999999716e+01,1.427229237469268774e+01,2.256495690655707875e+01,2.428251506957913719e+01
8.056000000000000227e+01,1.507041365119682652e+01,2.268984101745041926e+01,2.692563529594055893e+01
8.057000000000000739e+01,1.578567392892755805e+01,2.241788191638017125e+01,2.965800297210705239e+01
8.057999999999999829e+01,1.638604418127774665e+01,2.170820654032993957e+01,3.238771103399405149e+01
8.059000000000000341e+01,1.683984907926150854e+01,2.054598620163249478e+01,3.500718848048413179e+01
8.060000000000000853e+01,1.711856601718244164e+01,1.894924623625762194e+01,3.740264516730626809e+01
8.060999999999999943e+01,1.719981971265352172e+01,1.697151171650452284e+01,3.946657080502985337e+01
8.062000000000000455e+01,1.707007670332802007e+01,1.469878803577466009e+01,4.111106932900079869e+01
8.062999999999999545e+01,1.672650992907990641e+01,1.224074199622641679e+01,4.227909937328525558e+01
8.064000000000000057e+01,1.617762245304585988e+01,9.717624622180263572e+00,4.295092152455166712e+01
8.065000000000000568e+01,1.544247359080975812e+01,7.245774577123556881e+00,4.314427659305540175e+01
8.065999999999999659e+01,1.454866091186435817e+01,4.924880149709691679e+00,4.290858566930416629e+01
8.067000000000000171e+01,1.352947087165776097e+01,2.829433115669208743e+00,4.231503766688354062e+01
8.068000000000000682e+01,1.242073670734461288e+01,1.005374622267751317e+00,4.144521024019707056e+01
8.068999999999999773e+01,1.125791291547726303e+01,-5.285365136022659449e-01,4.038069305665017339e+01
8.070000000000000284e+01,1.007373024722058119e+01,-1.776077366070605512e+00,3.919532976355396414e+01
8.071000000000000796e+01,8.896603793319961540e+00,-2.757373137381223138e+00,3.795064560131125120e+01
8.071999999999999886e+01,7.749794105779156617e+00,-3.502649509298353614e+00,3.669418006790897380e+01
8.073000000000000398e+01,6.651204590549565587e+00,-4.046884208516932979e+00,3.545997658121124374e+01
8.073999999999999488e+01,5.613644687741013328e+00,-4.425783047899725986e+00,3.427037073475504769e+01
8.075000000000000000e+01,4.645384748745839509e+00,-4.673106114513378095e+00,3.313833975446359403e+01
8.076000000000000512e+01,3.750854964151264515e+00,-4.819141761487384379e+00,3.206989276414588375e+01
8.076999999999999602e+01,2.931379060487140809e+00,-4.890040791898132788e+00,3.106619876712800021e+01
8.078000000000000114e+01,2.185871487889888609e+00,-4.907729210948550858e+00,3.012531958151198808e+01
8.079000000000000625e+01,1.511458180579047905e+00,-4.890168141290160975e+00,2.924352707894842140e+01
8.079999999999999716e+01,9.040037942769646451e-01,-4.851791715070719491e+00,2.841624598677233848e+01
8.081000000000000227e+01,3.585432274105678774e-01,-4.804010504110940438e+00,2.763868970932164615e+01
8.082000000000000739e+01,-1.303761123881431172e-01,-4.755712471479315084e+00,2.690626096332607986e+01
8.082999999999999829e+01,-5.684305916048206786e-01,-4.713724793743505614e+00,2.621478198859527353e+01
8.084000000000000341e+01,-9.613230712234930309e-01,-4.683220263999140265e+00,2.556060751712220380e+01
8.085000000000000853e+01,-1.314640197158095880e+00,-4.668064166564889206e+00,2.494066146552993146e+01
8.085999999999999943e+01,-1.633753487390067427e+00,-4.671104129965867990e+00,2.435242737167835259e+01
8.087000000000000455e+01,-1.923754877695059484e+00,-4.694408563851764526e+00,2.379391363819975780e+01
8.087999999999999545e+01,-2.189418871985889137e+00,-4.739460316504334081e+00,2.326360773861432207e+01
8.089000000000000057e+01,-2.435184824258605829e+00,-4.807312101605231369e+00,2.276042845059570396e+01
8.090000000000000568e+01,-2.665154090773111051e+00,-4.898709617134486827e+00,2.228368156815234613e+01
8.090999999999999659e+01,-2.883097816009943859e+00,-5.014187447767113781e+00,2.183302206970525461e+01
8.092000000000000171e+01,-3.092471961726663388e+00,-5.154141979435374665e+00,2.140842408338723857e+01
8.093000000000000682e+01,-3.296436873639912335e+00,-5.318884741776539471e+00,2.101015895030635150e+01
8.093999999999999773e+01,-3.497879226607696790e+00,-5.508678860259442978e+00,2.063878105045084865e+01
8.095000000000000284e+01,-3.699434617716345741e+00,-5.723760648315335153e+00,2.029512067981112722e+01
8.096000000000000796e+01,-3.903509406142574356e+00,-5.964347793557505106e+00,1.998028304340511596e+01
8.096999999999999886e+01,-4.112300645190709147e+00,-6.230635081777251116e+00,1.969565227746728553e+01
8.098000000000000398e+01,-4.327813129293820005e+00,-6.522778151017690540e+00,1.944289927582567046e+01
8.098999999999999488e+01,-4.551872699085848240e+00,-6.840865374107409913e+00,1.922399192570001603e+01
8.100000000000000000e+01,-4.786135022009948337e+00,-7.184877637262311545e+00,1.904120612227646347e+01
8.101000000000000512e+01,-5.032089105340967095e+00,-7.554635529433604724e+00,1.889713560248742041e+01
8.101999999999999602e+01,-5.291054814847359289e+00,-7.949733307674291538e+00,1.879469819616323889e+01
